화면,도시,시군,순번,id,장소명,장소명(영문),분류코드,분류,위도,경도,권장체류(분),체류표기,운영시간(원문),개장(파싱),폐장(파싱),운영시간적용,영상장소,확장장소,한국관광100선,유네스코,무장애,자동코스후보,좌표근거
nation,전국,울산,·,nax993,파래소폭포,Paraeso Falls,heal,힐링·생태·체험,35.54972,129.00861,90,1h 30m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,울주군 상북면 이천리 구글 지오코딩
nation,전국,울산,·,nax994,천전리 각석,Cheonjeon-ri Petroglyphs,herit,역사·문화유산,35.62472,129.19222,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,울주군 두동면 천전리 산210 구글 지오코딩
nation,전국,울산,·,nax995,울산대교 전망대,Ulsan Bridge Observatory,activity,테마파크·액티비티,35.51792,129.39,40,40m,09:00–22:00 · 무료,09:00,22:00,Y,N,Y,N,N,N,Y,동구 봉수로 155-1 구글 지오코딩
nation,전국,울산,·,nax996,주전 몽돌해변,Jujeon Pebble Beach,sea,해양·자연경관,35.55361,129.43944,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,동구 주전동 구글 지오코딩
nation,전국,울산,·,nax997,외고산 옹기마을,Oegosan Onggi Village,herit,역사·문화유산,35.43194,129.27694,70,1h 10m,09:00–18:00 · 무료(체험 유료),09:00,18:00,Y,N,Y,N,N,N,Y,울주군 온양읍 외고산3길 구글 지오코딩
nation,전국,울산,·,nax998,울산박물관,Ulsan Museum,herit,역사·문화유산,35.53472,129.29028,60,1h,09:00–18:00 · 월 휴관 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,남구 두왕로 277 구글 지오코딩
nation,전국,울산,·,nax999,태화루,Taehwaru Pavilion,herit,역사·문화유산,35.552,129.31667,30,30m,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,중구 태화로 300 구글 지오코딩
nation,전국,울산,·,nax1000,진하해수욕장,Jinha Beach,sea,해양·자연경관,35.37694,129.34667,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,울주군 서생면 진하리 구글 지오코딩
nation,전국,울산,·,nax1001,서생포왜성,Seosaengpo Japanese Fortress,herit,역사·문화유산,35.37389,129.34333,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,울주군 서생면 서생리 산 구글 지오코딩
nation,전국,통영,·,nax1010,욕지도,Yokjido,sea,해양·자연경관,34.62583,128.26139,360,6h,여객선 운항 시간 · 유료,,,N,N,Y,N,N,N,Y,통영시 욕지면 동항리 구글 지오코딩
nation,전국,통영,·,nax1011,장사도 해상공원,Jangsado Sea Park,heal,힐링·생태·체험,34.72833,128.50861,240,4h,여객선 운항 시간 · 유료,,,N,N,Y,N,N,N,Y,통영시 한산면 매죽리 장사도 구글 지오코딩
nation,전국,통영,·,nax1012,한산도 제승당,Hansando Jeseungdang,herit,역사·문화유산,34.77389,128.48417,180,3h,여객선 운항 시간 · 유료,,,N,N,Y,N,N,N,Y,통영시 한산면 두억리 875 구글 지오코딩
nation,전국,통영,·,nax1013,미륵산 정상 전망대,Mireuksan Summit Lookout,heal,힐링·생태·체험,34.81361,128.42056,90,1h 30m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,통영시 산양읍 미륵산 구글 지오코딩
nation,전국,통영,·,nax1014,서피랑공원,Seopirang Park,activity,테마파크·액티비티,34.84639,128.41917,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,통영시 서호동 뚝지먼당 구글 지오코딩
nation,전국,통영,·,nax1015,박경리기념관,Park Kyung-ni Memorial Hall,herit,역사·문화유산,34.79806,128.40889,50,50m,09:00–18:00 · 월 휴관 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,통영시 산양읍 산양중앙로 173 구글 지오코딩
nation,전국,통영,·,nax1016,전혁림미술관,Jeon Hyuck-lim Art Museum,activity,테마파크·액티비티,34.80528,128.41306,40,40m,10:00–17:00 · 월 휴관 · 유료,10:00,17:00,Y,N,Y,N,N,N,Y,통영시 봉수1길 10 구글 지오코딩
nation,전국,통영,·,nax1017,통영국제음악당,Tongyeong Concert Hall,activity,테마파크·액티비티,34.82944,128.44028,60,1h,공연 일정별 · 유료,,,N,N,Y,N,N,N,Y,통영시 큰발개1길 38 구글 지오코딩
nation,전국,통영,·,nax1018,비진도,Bijindo,sea,해양·자연경관,34.70444,128.51528,300,5h,여객선 운항 시간 · 유료,,,N,N,Y,N,N,N,Y,통영시 한산면 비진리 구글 지오코딩
nation,전국,통영,·,nax1019,통영 수산과학관,Tongyeong Marine Science Museum,activity,테마파크·액티비티,34.77444,128.40056,60,1h,09:00–18:00 · 월 휴관 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,통영시 산양읍 척포길 628-111 구글 지오코딩
nation,전국,남해,·,nax1030,물건리 방조어부림,Mulgeon-ri Windbreak Forest,heal,힐링·생태·체험,34.79861,128.04361,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,남해군 삼동면 물건리 구글 지오코딩
nation,전국,남해,·,nax1031,금산 정상,Geumsan Summit,heal,힐링·생태·체험,34.75028,127.98167,150,2h 30m,상시 개방 · 유료(입장료),,,N,N,Y,N,N,N,Y,남해군 상주면 금산 구글 지오코딩
nation,전국,남해,·,nax1032,이순신순국공원,Yi Sun-sin Memorial Park,herit,역사·문화유산,34.94167,127.87639,60,1h,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,남해군 고현면 관음포로 150 구글 지오코딩
nation,전국,남해,·,nax1033,남해대교·노량,Namhae Bridge & Noryang,sea,해양·자연경관,34.93583,127.86083,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,남해군 설천면 노량리 구글 지오코딩
nation,전국,남해,·,nax1034,미조항,Mijo Port,food,로컬상권·먹거리,34.7075,128.04278,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,남해군 미조면 미조리 구글 지오코딩
nation,전국,남해,·,nax1035,남해 바래길,Namhae Barae-gil Trail,heal,힐링·생태·체험,34.77361,127.89278,180,3h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,남해군 해안 둘레길 구글 지오코딩
nation,전국,남해,·,nax1036,설리스카이워크,Seolli Skywalk,activity,테마파크·액티비티,34.71222,128.02361,40,40m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,남해군 미조면 설리로 273 구글 지오코딩
nation,전국,남해,·,nax1037,가천암수바위,Gacheon Twin Rocks,herit,역사·문화유산,34.72611,127.89194,20,20m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,남해군 남면 홍현리 구글 지오코딩
nation,전국,남해,·,nax1038,송정솔바람해변,Songjeong Pine Beach,sea,해양·자연경관,34.71444,128.01,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,남해군 미조면 송정리 구글 지오코딩
nation,전국,남해,·,nax1039,용문사,Yongmunsa Temple,herit,역사·문화유산,34.79139,127.93,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,남해군 이동면 용문사길 166 구글 지오코딩
nation,전국,진주,·,nax1050,진양호 전망대,Jinyangho Lookout,heal,힐링·생태·체험,35.17361,128.02611,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,진주시 판문동 진양호로 구글 지오코딩
nation,전국,진주,·,nax1053,진주 망경동 벽화마을,Manggyeong-dong Mural Village,activity,테마파크·액티비티,35.18306,128.07444,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,진주시 망경동 구글 지오코딩
nation,전국,진주,·,nax1054,경남수목원,Gyeongnam Arboretum,heal,힐링·생태·체험,35.07694,128.14944,90,1h 30m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,진주시 이반성면 수목원로 386 구글 지오코딩
nation,전국,진주,·,nax1055,진주 유등테마공원,Jinju Lantern Park,activity,테마파크·액티비티,35.18639,128.09944,50,50m,상시 개방 · 무료(축제 기간 유료),,,N,N,Y,N,N,N,Y,진주시 남강로 626 인근 구글 지오코딩
nation,전국,진주,·,nax1056,의암바위,Uiam Rock,herit,역사·문화유산,35.18889,128.08111,20,20m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,진주시 남강로 626 구글 지오코딩
nation,전국,진주,·,nax1058,진주 비봉산 산책로,Bibongsan Walk,heal,힐링·생태·체험,35.20528,128.08694,70,1h 10m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,진주시 봉래동 비봉산 구글 지오코딩
nation,전국,부여,·,nax1070,능산리 고분군,Neungsan-ri Royal Tombs,herit,역사·문화유산,36.28083,126.94944,40,40m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,Y,N,Y,부여군 부여읍 능산리 산15 구글 지오코딩
nation,전국,부여,·,nax1071,부여 나성,Buyeo Naseong Wall,herit,역사·문화유산,36.28472,126.93361,30,30m,상시 개방 · 무료,,,N,N,Y,N,Y,N,Y,부여군 부여읍 능산리 구글 지오코딩
nation,전국,부여,·,nax1072,낙화암·고란사,Nakhwaam & Goransa,herit,역사·문화유산,36.29417,126.91,50,50m,09:00–18:00 · 유료(부소산성),09:00,18:00,Y,N,Y,N,N,N,Y,부여군 부여읍 부소로 1 구글 지오코딩
nation,전국,부여,·,nax1073,백마강 황포돛배,Baengmagang Sail Boat,activity,테마파크·액티비티,36.29167,126.90528,40,40m,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,부여군 부여읍 나루터로 1 구글 지오코딩
nation,전국,부여,·,nax1074,부여 무량사,Muryangsa Temple,herit,역사·문화유산,36.28833,126.68472,50,50m,상시 개방 · 유료,,,N,N,Y,N,N,N,Y,부여군 외산면 무량로 203 구글 지오코딩
nation,전국,부여,·,nax1075,성흥산성 사랑나무,Seongheungsanseong Love Tree,heal,힐링·생태·체험,36.22722,126.87472,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,부여군 임천면 군사리 산1 구글 지오코딩
nation,전국,부여,·,nax1076,부여 서동공원,Seodong Park,heal,힐링·생태·체험,36.26861,126.91528,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,부여군 부여읍 궁남로 49 구글 지오코딩
nation,전국,부여,·,nax1077,부여전통시장,Buyeo Traditional Market,food,로컬상권·먹거리,36.27583,126.9125,40,40m,오일장(5·10일) · 무료,,,N,N,Y,N,N,N,Y,부여군 부여읍 성왕로 문화 구글 지오코딩
nation,전국,부여,·,nax1078,대백제역사공원,Baekje Reenactment Park,activity,테마파크·액티비티,36.30972,126.90139,60,1h,09:00–18:00 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,부여군 규암면 백제문로 374 구글 지오코딩
nation,전국,공주,·,nax1090,계룡산 동학사,Donghaksa Temple,herit,역사·문화유산,36.34,127.20917,60,1h,상시 개방 · 유료,,,N,N,Y,N,N,N,Y,공주시 반포면 동학사1로 462 구글 지오코딩
nation,전국,공주,·,nax1091,계룡산 신원사,Sinwonsa Temple,herit,역사·문화유산,36.32806,127.16528,50,50m,상시 개방 · 유료,,,N,N,Y,N,N,N,Y,공주시 계룡면 신원사동길 1 구글 지오코딩
nation,전국,공주,·,nax1092,공주 한옥마을,Gongju Hanok Village,herit,역사·문화유산,36.46333,127.11694,50,50m,상시 개방 · 무료(숙박 유료),,,N,N,Y,N,N,N,Y,공주시 관광단지길 12 구글 지오코딩
nation,전국,공주,·,nax1093,제민천 원도심,Jemincheon Old Town,activity,테마파크·액티비티,36.45778,127.12028,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,공주시 반죽동 제민천 구글 지오코딩
nation,전국,공주,·,nax1094,공주 석장리박물관,Seokjang-ri Museum,herit,역사·문화유산,36.49139,127.16111,50,50m,09:00–18:00 · 월 휴관 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,공주시 금벽로 990 구글 지오코딩
nation,전국,공주,·,nax1095,공주 황새바위 순교성지,Hwangsaebawi Martyrs Shrine,herit,역사·문화유산,36.46528,127.11972,40,40m,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,공주시 왕릉로 118 구글 지오코딩
nation,전국,공주,·,nax1096,마곡사 솔바람길,Magoksa Pine Trail,heal,힐링·생태·체험,36.5625,127.01444,90,1h 30m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,공주시 사곡면 마곡사로 구글 지오코딩
nation,전국,공주,·,nax1097,공주 유구색동수국정원,Yugu Hydrangea Garden,heal,힐링·생태·체험,36.59639,126.95,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,공주시 유구읍 백교리 구글 지오코딩
nation,전국,포항,·,nax1110,내연산 12폭포,Naeyeonsan Twelve Falls,heal,힐링·생태·체험,36.26361,129.31139,180,3h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,포항시 북구 송라면 중산리 구글 지오코딩
nation,전국,포항,·,nax1111,구룡포 일본인 가옥거리,Guryongpo Japanese Houses,herit,역사·문화유산,35.98639,129.55389,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,포항시 남구 구룡포읍 구룡포길 153-1 구글 지오코딩
nation,전국,포항,·,nax1112,포항운하,Pohang Canal,activity,테마파크·액티비티,36.02861,129.37972,60,1h,09:00–18:00 · 유료(크루즈),09:00,18:00,Y,N,Y,N,N,N,Y,포항시 남구 희망대로 1040 구글 지오코딩
nation,전국,포항,·,nax1113,환호공원,Hwanho Park,heal,힐링·생태·체험,36.06222,129.38722,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,포항시 북구 환호동 구글 지오코딩
nation,전국,포항,·,nax1114,월포해수욕장,Wolpo Beach,sea,해양·자연경관,36.15556,129.39444,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,포항시 북구 청하면 월포리 구글 지오코딩
nation,전국,포항,·,nax1115,죽도 물회거리,Jukdo Mulhoe Street,food,로컬상권·먹거리,36.03389,129.36444,60,1h,가게별 상이 · 유료,,,N,N,Y,N,N,N,Y,포항시 북구 죽도동 구글 지오코딩
nation,전국,포항,·,nax1116,장기읍성,Janggi Fortress,herit,역사·문화유산,35.92361,129.44944,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,포항시 남구 장기면 읍내리 구글 지오코딩
nation,전국,포항,·,nax1117,연오랑세오녀 테마공원,Yeonorang Seonyeo Park,activity,테마파크·액티비티,36.01167,129.44444,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,포항시 남구 동해면 임곡리 구글 지오코딩
nation,전국,포항,·,nax1118,영일대 해상누각,Yeongildae Sea Pavilion,sea,해양·자연경관,36.05833,129.38278,30,30m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,포항시 북구 두호동 해안 구글 지오코딩
nation,전국,안동,·,nax1131,한국국학진흥원,Korean Studies Institute,herit,역사·문화유산,36.6425,128.80028,60,1h,09:00–18:00 · 월 휴관 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,안동시 도산면 퇴계로 1997 구글 지오코딩
nation,전국,안동,·,nax1132,안동 이육사문학관,Yi Yuksa Literary Museum,herit,역사·문화유산,36.79778,128.90417,50,50m,09:00–18:00 · 월 휴관 · 유료,09:00,18:00,Y,N,Y,N,N,N,Y,안동시 도산면 백운로 525 구글 지오코딩
nation,전국,안동,·,nax1133,농암종택,Nongam Head House,herit,역사·문화유산,36.79389,128.91861,50,50m,상시 개방 · 무료(숙박 유료),,,N,N,Y,N,N,N,Y,안동시 도산면 가송길 162-133 구글 지오코딩
nation,전국,안동,·,nax1134,고산정,Gosanjeong Pavilion,heal,힐링·생태·체험,36.7975,128.92944,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,안동시 도산면 가송리 구글 지오코딩
nation,전국,안동,·,nax1135,안동 신세동 벽화마을,Sinse-dong Mural Village,activity,테마파크·액티비티,36.57139,128.74222,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,안동시 임청각길 일대 구글 지오코딩
nation,전국,안동,·,nax1136,안동댐 물문화관,Andong Dam Water Culture Hall,activity,테마파크·액티비티,36.58583,128.77556,40,40m,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,안동시 성곡동 안동댐 구글 지오코딩
nation,전국,안동,·,nax1137,하회세계탈박물관,Hahoe Mask Museum,herit,역사·문화유산,36.53833,128.51889,40,40m,09:30–18:00 · 유료,09:30,18:00,Y,N,Y,N,N,N,Y,안동시 풍천면 전서로 206 구글 지오코딩
nation,전국,여수,·,nax1150,아쿠아플라넷 여수,Aquaplanet Yeosu,activity,테마파크·액티비티,34.75417,127.74722,120,2h,09:30–18:00 · 유료,09:30,18:00,Y,N,Y,N,N,N,Y,여수시 오동도로 61-11 구글 지오코딩
nation,전국,여수,·,nax1151,여수세계박람회장,Yeosu Expo Park,activity,테마파크·액티비티,34.75278,127.7475,70,1h 10m,상시 개방 · 무료(시설별 유료),,,N,N,Y,Y,N,N,Y,여수시 박람회길 1 구글 지오코딩
nation,전국,여수,·,nax1152,예술의섬 장도,Jangdo Art Island,activity,테마파크·액티비티,34.7402,127.7269,60,1h,09:00–18:00 · 무료(물때 확인),09:00,18:00,Y,N,Y,N,N,N,Y,여수시 예울마루로 20 구글 지오코딩
nation,전국,여수,·,nax1153,금오도 비렁길,Geumodo Cliff Trail,heal,힐링·생태·체험,34.47472,127.77667,300,5h,여객선 운항 시간 · 무료,,,N,N,Y,N,N,N,Y,여수시 남면 금오도 구글 지오코딩
nation,전국,여수,·,nax1154,거문도·백도,Geomundo & Baekdo,sea,해양·자연경관,34.02806,127.30833,480,8h,여객선 운항 시간 · 유료,,,N,N,Y,N,N,N,Y,여수시 삼산면 거문리 구글 지오코딩
nation,전국,여수,·,nax1155,흥국사,Heungguksa Temple,herit,역사·문화유산,34.80639,127.63472,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,여수시 중흥동 17 구글 지오코딩
nation,전국,여수,·,nax1156,영취산 진달래,Yeongchwisan Azaleas,heal,힐링·생태·체험,34.81111,127.64167,150,2h 30m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,여수시 상암동 영취산 구글 지오코딩
nation,전국,여수,·,nax1157,웅천친수공원,Ungcheon Waterfront Park,sea,해양·자연경관,34.74306,127.66889,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,여수시 웅천동 친수공원 구글 지오코딩
nation,전국,양주,·,nax1160,회암사지,Hoeamsa Temple Site,herit,역사·문화유산,37.76694,127.09944,60,1h,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,양주시 회암동 산14-1 구글 지오코딩
nation,전국,양주,·,nax1161,양주 나리공원,Yangju Nari Park,heal,힐링·생태·체험,37.7967,126.9932,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,양주시 광적면 부흥로 305 구글 지오코딩
nation,전국,양주,·,nax1162,양주시립장욱진미술관,Chang Ucchin Museum,activity,테마파크·액티비티,37.70944,126.97972,60,1h,10:00–18:00 · 월 휴관 · 유료,10:00,18:00,Y,N,Y,N,N,N,Y,양주시 장흥면 권율로 193 구글 지오코딩
nation,전국,양주,·,nax1163,송암스페이스센터,Songam Space Center,activity,테마파크·액티비티,37.70389,126.97528,90,1h 30m,10:00–22:00 · 월 휴관 · 유료,10:00,22:00,Y,N,Y,N,N,N,Y,양주시 장흥면 권율로 185 구글 지오코딩
nation,전국,양주,·,nax1164,장흥자연휴양림,Jangheung Forest Resort,heal,힐링·생태·체험,37.70972,126.94833,120,2h,상시 개방 · 유료,,,N,N,Y,N,N,N,Y,양주시 장흥면 명달로 471 구글 지오코딩
nation,전국,양주,·,nax1165,불곡산,Bulgoksan,heal,힐링·생태·체험,37.79139,127.02778,180,3h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,양주시 유양동 불곡산 구글 지오코딩
nation,전국,양주,·,nax1166,양주 별산대놀이마당,Yangju Byeolsandae Theatre,herit,역사·문화유산,37.78778,127.03167,50,50m,공연 일정별 · 무료,,,N,N,Y,N,N,N,Y,양주시 유양동 685 구글 지오코딩
nation,전국,양주,·,nax1167,양주관아지,Yangju Government Office Site,herit,역사·문화유산,37.78944,127.02972,30,30m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,양주시 유양동 199 구글 지오코딩
nation,전국,울릉,·,nax1170,성인봉,Seonginbong Peak,heal,힐링·생태·체험,37.50083,130.86333,300,5h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,울릉군 울릉읍 도동리 산 구글 지오코딩
